time,id,mass,px,py,pz,vx,vy,vz
1.4171064938181457e+01,1,1.0000000000000000e+00,2.2956737479621419e+00,4.6718736664640934e+00,3.4782504869579417e-01,-6.7123758457569958e+00,7.0855590954764347e+00,9.3558675499128245e+00

1.4447443031015672e+01,0,1.0000000000000000e+03,-6.7380168541969140e-05,-5.4843977376298845e-03,-2.6838459311463786e-03,8.6935537846442208e-03,7.9255886858972755e-04,-7.1325589923733959e-03
1.4447443031015672e+01,1,1.0000000000000000e+00,6.7380168541966212e-02,5.4843977376298678e+00,2.6838459311463119e+00,-8.6935537846442301e+00,-7.9255886858972735e-01,7.1325589923733874e+00

1.4782054804113590e+01,0,1.0000000000000000e+03,2.6516086882454018e-03,-4.0546139373682432e-03,-4.3236674536002353e-03,7.0110036715320479e-03,7.2403559551962324e-03,-2.4515293079746259e-03
1.4782054804113590e+01,1,1.0000000000000000e+00,-2.6516086882454086e+00,4.0546139373682255e+00,4.3236674536001649e+00,-7.0110036715320581e+00,-7.2403559551962315e+00,2.4515293079746203e+00

1.5111179967258602e+01,0,1.0000000000000000e+03,4.2797957838659247e-03,-1.0361206109893569e-03,-4.2244721773321741e-03,2.3862021530199834e-03,1.0550295622938227e-02,3.2086361283886660e-03
1.5111179967258602e+01,1,1.0000000000000000e+00,-4.2797957838659348e+00,1.0361206109893388e+00,4.2244721773321023e+00,-2.3862021530199931e+00,-1.0550295622938227e+01,-3.2086361283886711e+00

1.5400358614608965e+01,0,1.0000000000000000e+03,4.0434845674551740e-03,1.9984749239323747e-03,-2.5025228932604015e-03,-4.5374310103281365e-03,9.5357262336168789e-03,8.6973936396718757e-03
1.5400358614608965e+01,1,1.0000000000000000e+00,-4.0434845674551871e+00,-1.9984749239323929e+00,2.5025228932603274e+00,4.5374310103281266e+00,-9.5357262336168773e+00,-8.6973936396718816e+00

1.5637483004441227e+01,0,1.0000000000000000e+03,2.0836366556285079e-03,3.5660633408865347e-03,-2.1450605587550707e-05,-1.2038846460208686e-02,2.2528951568062177e-03,1.1552394445204176e-02
1.5637483004441227e+01,1,1.0000000000000000e+00,-2.0836366556285228e+00,-3.5660633408865525e+00,2.1450605587473477e-02,1.2038846460208676e+01,-2.2528951568062188e+00,-1.1552394445204182e+01

1.5826494018076925e+01,0,1.0000000000000000e+03,-5.5061470644863489e-04,2.9164548878561772e-03,1.9350737674098330e-03,-1.4505395737979059e-02,-9.6640565456827844e-03,7.7300129281949832e-03
1.5826494018076925e+01,1,1.0000000000000000e+00,5.5061470644861799e-01,-2.9164548878561956e+00,-1.9350737674099112e+00,1.4505395737979049e+01,9.6640565456827776e+00,-7.7300129281949888e+00

1.6004977866581307e+01,0,1.0000000000000000e+03,-2.6479167083179990e-03,3.9038966047981070e-04,2.4883579667484747e-03,-7.7059356637970040e-03,-1.6849920622765434e-02,-1.7514242666060156e-03
