R,R/Rg,Tc,rho,P,cs,H,visc,Sigma,Q,grad_T,grad_Sigma,grad_P,gamma,f_thermal,v_disk
0.10953659176459393,-1,-1,-1,-1,-1,0.005476829588229697,-1,0.0010746687628938028,-1,-1,0.5,-1,-1,-1,-1
0.1096679536474889,-1,-1,-1,-1,-1,0.005483397682374445,-1,0.0010740249430410108,-1,-1,0.5,-1,-1,-1,-1
0.10979947306627211,-1,-1,-1,-1,-1,0.005489973653313606,-1,0.0010733815088921836,-1,-1,0.5,-1,-1,-1,-1
0.10993115020986863,-1,-1,-1,-1,-1,0.005496557510493431,-1,0.0010727384602162511,-1,-1,0.5,-1,-1,-1,-1
0.11006298526743014,-1,-1,-1,-1,-1,0.0055031492633715075,-1,0.0010720957967822818,-1,-1,0.5,-1,-1,-1,-1
0.11019497842833517,-1,-1,-1,-1,-1,0.005509748921416759,-1,0.001071453518359482,-1,-1,0.5,-1,-1,-1,-1
0.11032712988218928,-1,-1,-1,-1,-1,0.005516356494109464,-1,0.0010708116247171973,-1,-1,0.5,-1,-1,-1,-1
0.1104594398188255,-1,-1,-1,-1,-1,0.005522971990941275,-1,0.0010701701156249099,-1,-1,0.5,-1,-1,-1,-1
0.11059190842830452,-1,-1,-1,-1,-1,0.0055295954214152265,-1,0.0010695289908522413,-1,-1,0.5,-1,-1,-1,-1
0.11072453590091486,-1,-1,-1,-1,-1,0.005536226795045743,-1,0.001068888250168951,-1,-1,0.5,-1,-1,-1,-1
0.11085732242717337,-1,-1,-1,-1,-1,0.005542866121358669,-1,0.0010682478933449358,-1,-1,0.5,-1,-1,-1,-1
0.11099026819782527,-1,-1,-1,-1,-1,0.005549513409891264,-1,0.0010676079201502307,-1,-1,0.5,-1,-1,-1,-1
0.11112337340384461,-1,-1,-1,-1,-1,0.005556168670192231,-1,0.0010669683303550087,-1,-1,0.5,-1,-1,-1,-1
0.11125663823643446,-1,-1,-1,-1,-1,0.005562831911821723,-1,0.0010663291237295797,-1,-1,0.5,-1,-1,-1,-1
0.11139006288702712,-1,-1,-1,-1,-1,0.005569503144351356,-1,0.0010656903000443925,-1,-1,0.5,-1,-1,-1,-1
0.11152364754728455,-1,-1,-1,-1,-1,0.005576182377364228,-1,0.0010650518590700321,-1,-1,0.5,-1,-1,-1,-1
0.11165739240909849,-1,-1,-1,-1,-1,0.005582869620454924,-1,0.0010644138005772217,-1,-1,0.5,-1,-1,-1,-1
0.11179129766459085,-1,-1,-1,-1,-1,0.005589564883229543,-1,0.0010637761243368217,-1,-1,0.5,-1,-1,-1,-1
0.11192536350611397,-1,-1,-1,-1,-1,0.0055962681753056985,-1,0.0010631388301198294,-1,-1,0.5,-1,-1,-1,-1
0.11205959012625076,-1,-1,-1,-1,-1,0.005602979506312538,-1,0.00106250191769738,-1,-1,0.5,-1,-1,-1,-1
0.11219397771781524,-1,-1,-1,-1,-1,0.005609698885890762,-1,0.0010618653868407454,-1,-1,0.5,-1,-1,-1,-1
0.1123285264738525,-1,-1,-1,-1,-1,0.0056164263236926255,-1,0.0010612292373213344,-1,-1,0.5,-1,-1,-1,-1
0.11246323658763924,-1,-1,-1,-1,-1,0.005623161829381962,-1,0.0010605934689106931,-1,-1,0.5,-1,-1,-1,-1
0.11259810825268399,-1,-1,-1,-1,-1,0.0056299054126341995,-1,0.0010599580813805038,-1,-1,0.5,-1,-1,-1,-1
0.11273314166272717,-1,-1,-1,-1,-1,0.005636657083136359,-1,0.0010593230745025869,-1,-1,0.5,-1,-1,-1,-1
0.11286833701174177,-1,-1,-1,-1,-1,0.005643416850587089,-1,0.0010586884480488978,-1,-1,0.5,-1,-1,-1,-1
0.11300369449393319,-1,-1,-1,-1,-1,0.005650184724696659,-1,0.00105805420179153,-1,-1,0.5,-1,-1,-1,-1
0.11313921430373987,-1,-1,-1,-1,-1,0.005656960715186994,-1,0.0010574203355027125,-1,-1,0.5,-1,-1,-1,-1
0.11327489663583341,-1,-1,-1,-1,-1,0.005663744831791671,-1,0.0010567868489548113,-1,-1,0.5,-1,-1,-1,-1
0.1134107416851188,-1,-1,-1,-1,-1,0.0056705370842559406,-1,0.0010561537419203288,-1,-1,0.5,-1,-1,-1,-1
0.11354674964673486,-1,-1,-1,-1,-1,0.005677337482336744,-1,0.0010555210141719033,-1,-1,0.5,-1,-1,-1,-1
0.11368292071605436,-1,-1,-1,-1,-1,0.005684146035802719,-1,0.0010548886654823096,-1,-1,0.5,-1,-1,-1,-1
0.1138192550886844,-1,-1,-1,-1,-1,0.005690962754434221,-1,0.0010542566956244586,-1,-1,0.5,-1,-1,-1,-1
0.11395575296046671,-1,-1,-1,-1,-1,0.005697787648023336,-1,0.001053625104371397,-1,-1,0.5,-1,-1,-1,-1
0.11409241452747776,-1,-1,-1,-1,-1,0.005704620726373889,-1,0.001052993891496308,-1,-1,0.5,-1,-1,-1,-1
0.11422923998602928,-1,-1,-1,-1,-1,0.005711461999301465,-1,0.0010523630567725105,-1,-1,0.5,-1,-1,-1,-1
0.11436622953266842,-1,-1,-1,-1,-1,0.005718311476633421,-1,0.0010517325999734584,-1,-1,0.5,-1,-1,-1,-1
0.11450338336417794,-1,-1,-1,-1,-1,0.005725169168208897,-1,0.0010511025208727427,-1,-1,0.5,-1,-1,-1,-1
0.11464070167757671,-1,-1,-1,-1,-1,0.005732035083878836,-1,0.0010504728192440886,-1,-1,0.5,-1,-1,-1,-1
0.1147781846701198,-1,-1,-1,-1,-1,0.00573890923350599,-1,0.001049843494861358,-1,-1,0.5,-1,-1,-1,-1
0.11491583253929885,-1,-1,-1,-1,-1,0.005745791626964943,-1,0.0010492145474985482,-1,-1,0.5,-1,-1,-1,-1
0.1150536454828424,-1,-1,-1,-1,-1,0.005752682274142121,-1,0.0010485859769297906,-1,-1,0.5,-1,-1,-1,-1
0.11519162369871601,-1,-1,-1,-1,-1,0.005759581184935801,-1,0.001047957782929354,-1,-1,0.5,-1,-1,-1,-1
0.11532976738512278,-1,-1,-1,-1,-1,0.00576648836925614,-1,0.00104732996527164,-1,-1,0.5,-1,-1,-1,-1
0.11546807674050336,-1,-1,-1,-1,-1,0.005773403837025168,-1,0.001046702523731188,-1,-1,0.5,-1,-1,-1,-1
0.1156065519635365,-1,-1,-1,-1,-1,0.005780327598176826,-1,0.0010460754580826704,-1,-1,0.5,-1,-1,-1,-1
0.1157451932531392,-1,-1,-1,-1,-1,0.00578725966265696,-1,0.001045448768100895,-1,-1,0.5,-1,-1,-1,-1
0.1158840008084669,-1,-1,-1,-1,-1,0.0057942000404233454,-1,0.0010448224535608054,-1,-1,0.5,-1,-1,-1,-1
0.11602297482891404,-1,-1,-1,-1,-1,0.0058011487414457025,-1,0.0010441965142374795,-1,-1,0.5,-1,-1,-1,-1
0.11616211551411408,-1,-1,-1,-1,-1,0.005808105775705705,-1,0.0010435709499061292,-1,-1,0.5,-1,-1,-1,-1
0.1163014230639399,-1,-1,-1,-1,-1,0.005815071153196995,-1,0.0010429457603421026,-1,-1,0.5,-1,-1,-1,-1
0.11644089767850412,-1,-1,-1,-1,-1,0.005822044883925206,-1,0.001042320945320881,-1,-1,0.5,-1,-1,-1,-1
0.11658053955815927,-1,-1,-1,-1,-1,0.005829026977907964,-1,0.001041696504618081,-1,-1,0.5,-1,-1,-1,-1
0.11672034890349824,-1,-1,-1,-1,-1,0.005836017445174912,-1,0.0010410724380094532,-1,-1,0.5,-1,-1,-1,-1
0.11686032591535446,-1,-1,-1,-1,-1,0.005843016295767723,-1,0.001040448745270883,-1,-1,0.5,-1,-1,-1,-1
0.11700047079480215,-1,-1,-1,-1,-1,0.005850023539740108,-1,0.0010398254261783893,-1,-1,0.5,-1,-1,-1,-1
0.11714078374315676,-1,-1,-1,-1,-1,0.005857039187157838,-1,0.0010392024805081263,-1,-1,0.5,-1,-1,-1,-1
0.11728126496197505,-1,-1,-1,-1,-1,0.005864063248098753,-1,0.001038579908036381,-1,-1,0.5,-1,-1,-1,-1
0.11742191465305561,-1,-1,-1,-1,-1,0.005871095732652781,-1,0.001037957708539576,-1,-1,0.5,-1,-1,-1,-1
0.11756273301843902,-1,-1,-1,-1,-1,0.005878136650921951,-1,0.001037335881794266,-1,-1,0.5,-1,-1,-1,-1
0.11770372026040805,-1,-1,-1,-1,-1,0.005885186013020403,-1,0.0010367144275771412,-1,-1,0.5,-1,-1,-1,-1
0.11784487658148823,-1,-1,-1,-1,-1,0.005892243829074412,-1,0.0010360933456650245,-1,-1,0.5,-1,-1,-1,-1
0.11798620218444782,-1,-1,-1,-1,-1,0.005899310109222391,-1,0.0010354726358348728,-1,-1,0.5,-1,-1,-1,-1
0.1181276972722983,-1,-1,-1,-1,-1,0.0059063848636149155,-1,0.0010348522978637772,-1,-1,0.5,-1,-1,-1,-1
0.11826936204829468,-1,-1,-1,-1,-1,0.0059134681024147345,-1,0.0010342323315289613,-1,-1,0.5,-1,-1,-1,-1
0.1184111967159356,-1,-1,-1,-1,-1,0.0059205598357967805,-1,0.0010336127366077832,-1,-1,0.5,-1,-1,-1,-1
0.11855320147896385,-1,-1,-1,-1,-1,0.005927660073948193,-1,0.0010329935128777334,-1,-1,0.5,-1,-1,-1,-1
0.11869537654136647,-1,-1,-1,-1,-1,0.0059347688270683235,-1,0.0010323746601164367,-1,-1,0.5,-1,-1,-1,-1
0.11883772210737521,-1,-1,-1,-1,-1,0.005941886105368761,-1,0.0010317561781016504,-1,-1,0.5,-1,-1,-1,-1
0.11898023838146675,-1,-1,-1,-1,-1,0.005949011919073338,-1,0.0010311380666112651,-1,-1,0.5,-1,-1,-1,-1
0.11912292556836289,-1,-1,-1,-1,-1,0.005956146278418145,-1,0.0010305203254233047,-1,-1,0.5,-1,-1,-1,-1
0.11926578387303106,-1,-1,-1,-1,-1,0.005963289193651553,-1,0.0010299029543159256,-1,-1,0.5,-1,-1,-1,-1
0.11940881350068439,-1,-1,-1,-1,-1,0.00597044067503422,-1,0.0010292859530674177,-1,-1,0.5,-1,-1,-1,-1
0.11955201465678218,-1,-1,-1,-1,-1,0.005977600732839109,-1,0.0010286693214562035,-1,-1,0.5,-1,-1,-1,-1
0.11969538754703017,-1,-1,-1,-1,-1,0.005984769377351509,-1,0.0010280530592608381,-1,-1,0.5,-1,-1,-1,-1
0.11983893237738066,-1,-1,-1,-1,-1,0.005991946618869034,-1,0.001027437166260009,-1,-1,0.5,-1,-1,-1,-1
0.11998264935403308,-1,-1,-1,-1,-1,0.005999132467701654,-1,0.001026821642232537,-1,-1,0.5,-1,-1,-1,-1
0.12012653868343401,-1,-1,-1,-1,-1,0.006006326934171701,-1,0.001026206486957375,-1,-1,0.5,-1,-1,-1,-1
0.12027060057227773,-1,-1,-1,-1,-1,0.006013530028613887,-1,0.0010255917002136084,-1,-1,0.5,-1,-1,-1,-1
0.12041483522750634,-1,-1,-1,-1,-1,0.006020741761375317,-1,0.0010249772817804545,-1,-1,0.5,-1,-1,-1,-1
0.12055924285631012,-1,-1,-1,-1,-1,0.006027962142815506,-1,0.001024363231437264,-1,-1,0.5,-1,-1,-1,-1
0.12070382366612785,-1,-1,-1,-1,-1,0.006035191183306393,-1,0.0010237495489635185,-1,-1,0.5,-1,-1,-1,-1
0.12084857786464699,-1,-1,-1,-1,-1,0.00604242889323235,-1,0.0010231362341388325,-1,-1,0.5,-1,-1,-1,-1
0.12099350565980421,-1,-1,-1,-1,-1,0.006049675282990211,-1,0.0010225232867429523,-1,-1,0.5,-1,-1,-1,-1
0.12113860725978547,-1,-1,-1,-1,-1,0.0060569303629892735,-1,0.0010219107065557562,-1,-1,0.5,-1,-1,-1,-1
0.12128388287302636,-1,-1,-1,-1,-1,0.0060641941436513185,-1,0.001021298493357254,-1,-1,0.5,-1,-1,-1,-1
0.12142933270821253,-1,-1,-1,-1,-1,0.006071466635410627,-1,0.0010206866469275881,-1,-1,0.5,-1,-1,-1,-1
0.1215749569742798,-1,-1,-1,-1,-1,0.00607874784871399,-1,0.0010200751670470319,-1,-1,0.5,-1,-1,-1,-1
0.12172075588041463,-1,-1,-1,-1,-1,0.006086037794020732,-1,0.0010194640534959907,-1,-1,0.5,-1,-1,-1,-1
0.12186672963605434,-1,-1,-1,-1,-1,0.006093336481802717,-1,0.0010188533060550013,-1,-1,0.5,-1,-1,-1,-1
0.12201287845088735,-1,-1,-1,-1,-1,0.0061006439225443675,-1,0.001018242924504732,-1,-1,0.5,-1,-1,-1,-1
0.12215920253485363,-1,-1,-1,-1,-1,0.006107960126742681,-1,0.0010176329086259825,-1,-1,0.5,-1,-1,-1,-1
0.12230570209814491,-1,-1,-1,-1,-1,0.006115285104907246,-1,0.0010170232581996838,-1,-1,0.5,-1,-1,-1,-1
0.12245237735120491,-1,-1,-1,-1,-1,0.006122618867560246,-1,0.0010164139730068982,-1,-1,0.5,-1,-1,-1,-1
0.12259922850472986,-1,-1,-1,-1,-1,0.006129961425236493,-1,0.0010158050528288193,-1,-1,0.5,-1,-1,-1,-1
0.12274625576966851,-1,-1,-1,-1,-1,0.006137312788483426,-1,0.0010151964974467714,-1,-1,0.5,-1,-1,-1,-1
0.12289345935722272,-1,-1,-1,-1,-1,0.006144672967861136,-1,0.0010145883066422102,-1,-1,0.5,-1,-1,-1,-1
0.12304083947884763,-1,-1,-1,-1,-1,0.006152041973942382,-1,0.0010139804801967218,-1,-1,0.5,-1,-1,-1,-1
0.12318839634625184,-1,-1,-1,-1,-1,0.006159419817312592,-1,0.001013373017892024,-1,-1,0.5,-1,-1,-1,-1
0.12333613017139797,-1,-1,-1,-1,-1,0.006166806508569898,-1,0.0010127659195099644,-1,-1,0.5,-1,-1,-1,-1
0.12348404116650283,-1,-1,-1,-1,-1,0.006174202058325142,-1,0.001012159184832522,-1,-1,0.5,-1,-1,-1,-1
0.12363212954403763,-1,-1,-1,-1,-1,0.006181606477201881,-1,0.0010115528136418063,-1,-1,0.5,-1,-1,-1,-1
0.12378039551672851,-1,-1,-1,-1,-1,0.006189019775836426,-1,0.0010109468057200564,-1,-1,0.5,-1,-1,-1,-1
0.1239288392975566,-1,-1,-1,-1,-1,0.006196441964877831,-1,0.001010341160849644,-1,-1,0.5,-1,-1,-1,-1
0.12407746109975856,-1,-1,-1,-1,-1,0.006203873054987929,-1,0.0010097358788130686,-1,-1,0.5,-1,-1,-1,-1
0.12422626113682673,-1,-1,-1,-1,-1,0.006211313056841337,-1,0.0010091309593929622,-1,-1,0.5,-1,-1,-1,-1
0.12437523962250945,-1,-1,-1,-1,-1,0.006218761981125472,-1,0.0010085264023720853,-1,-1,0.5,-1,-1,-1,-1
0.12452439677081145,-1,-1,-1,-1,-1,0.006226219838540573,-1,0.0010079222075333298,-1,-1,0.5,-1,-1,-1,-1
0.12467373279599404,-1,-1,-1,-1,-1,0.006233686639799702,-1,0.0010073183746597172,-1,-1,0.5,-1,-1,-1,-1
0.12482324791257556,-1,-1,-1,-1,-1,0.006241162395628778,-1,0.0010067149035343987,-1,-1,0.5,-1,-1,-1,-1
0.12497294233533159,-1,-1,-1,-1,-1,0.0062486471167665794,-1,0.0010061117939406555,-1,-1,0.5,-1,-1,-1,-1
0.1251228162792952,-1,-1,-1,-1,-1,0.0062561408139647605,-1,0.0010055090456618993,-1,-1,0.5,-1,-1,-1,-1
0.12527286995975748,-1,-1,-1,-1,-1,0.006263643497987874,-1,0.0010049066584816707,-1,-1,0.5,-1,-1,-1,-1
0.12542310359226755,-1,-1,-1,-1,-1,0.006271155179613378,-1,0.0010043046321836409,-1,-1,0.5,-1,-1,-1,-1
0.12557351739263317,-1,-1,-1,-1,-1,0.006278675869631659,-1,0.0010037029665516093,-1,-1,0.5,-1,-1,-1,-1
0.12572411157692087,-1,-1,-1,-1,-1,0.006286205578846044,-1,0.0010031016613695062,-1,-1,0.5,-1,-1,-1,-1
0.1258748863614562,-1,-1,-1,-1,-1,0.00629374431807281,-1,0.0010025007164213909,-1,-1,0.5,-1,-1,-1,-1
