R,R/Rg,Tc,rho,P,cs,H,visc,Sigma,Q,grad_T,grad_Sigma,grad_P,zone,grad_P_raw,grad_Sigma_raw
4157.858650650299,4212.3544216087275,20344.345472419867,0.00022141030772378751,0.0001518460631717098,0.8281382620275538,22.202816615040593,1.8387001963696206,0.009831864918141945,0.9999999999999973,0.6133223235432945,1.1668013401608626,2.823459366703119,Self-Reg,2.9869375839332255,1.4934687919666128
4173.208095252714,4227.905046647438,20298.400948838134,0.00021897618001333902,0.00015018392855599676,0.8281581737323997,22.32641504694463,1.8489803111269232,0.009777906160744561,0.9999999999999976,0.6138010512309604,1.1758950778060924,2.8280300663222526,Self-Reg,2.9869625688852808,1.4934812844426404
4188.614204948726,4243.513079471651,20252.524528991547,0.00021656881247395814,0.00014853997430602913,0.8281780478301674,22.450700492992063,1.8593177306705944,0.009724243089951618,0.9999999999999977,0.6142778581427448,1.1849014460486358,2.8325569842248868,Self-Reg,2.9869875042524856,1.4934937521262428
4204.077188927196,4259.178732012,20206.716363009695,0.0002141879109112386,0.00014691400174212876,0.8281978843937071,22.575676768212336,1.8697127738189623,0.009670874088781594,0.9999999999999976,0.6147527528032102,1.1938185596438016,2.837039176367369,Self-Reg,2.9870123901401047,1.4935061950700523
4219.597257149242,4274.9022169815,20160.976598721998,0.00021183318436507215,0.00014530581435355768,0.8282176834957222,22.70134770880651,1.8801657611618645,0.00961779754907046,0.9999999999999974,0.6152257437019665,1.2026445333468985,2.8414756987060454,Self-Reg,2.9870372266531544,1.4935186133265772
4235.174620351084,4290.683747878425,20115.305381673046,0.00020950434507409083,0.00014371521777486955,0.8282374452087674,22.8277171722647,1.8906770150704817,0.009565011871423808,0.9999999999999978,0.6156968392936913,1.2113774819132335,2.8458656071972617,Self-Reg,2.9870620138964012,1.4935310069482006
4250.809490046922,4306.523538989227,20069.702855137904,0.00020720110844049937,0.00014214201976251736,0.8282571696052501,22.954789037484282,1.9012468597072354,0.009512515465169165,0.9999999999999974,0.6161660479981542,1.220015520098119,2.8502079577973656,Self-Reg,2.987086751974363,1.4935433759871815
4266.502078531789,4322.421805391423,20024.169160137437,0.00020492319299529873,0.00014058603017172007,0.8282768567574309,23.082567204888512,1.9118756210357213,0.00946030674830867,0.9999999999999976,0.6166333782002423,1.2285567626568623,2.8545018064627024,Self-Reg,2.9871114409913107,1.4935557204956553
4282.25259888444,4338.378762956527,19978.704435453445,0.00020267032036388674,0.00013904706093357643,0.8282965067374236,23.21105559654596,1.9225636268307142,0.00940838414747194,0.9999999999999976,0.6170988382499897,1.236999324344771,2.858746209149619,Self-Reg,2.9871360810512675,1.4935680405256337
4298.06126497025,4354.39462835298,19933.30881764385,0.00020044221523203982,0.00013752492603243038,0.8283161196171953,23.34025815629063,1.9333112066882243,0.009356746097869186,0.9999999999999976,0.6175624364626083,1.2453413199171548,2.862940221814462,Self-Reg,2.9871606722580117,1.4935803361290059
4313.928291444108,4370.4696190490895,19887.982441057775,0.00019823860531226819,0.0001360194414834828,0.8283356954685671,23.470178849842632,1.9441186920356046,0.009305391043244623,0.9999999999999973,0.618024181118522,1.2535808641293202,2.8670829004135756,Self-Reg,2.9871852147150744,1.4935926073575372
4329.853893753353,4386.603953315994,19842.72543785054,0.00019605922131053864,0.00013453042531064513,0.8283552343632145,23.60082166492974,1.95498641614173,0.009254317435830052,0.9999999999999979,0.6184840804634045,1.2617160717365796,2.87117330090331,Self-Reg,2.987209708525743,1.4936048542628715
4345.838288140672,4402.797850230606,19797.537937998677,0.000193903796893369,0.00013305769752463797,0.8283747363726669,23.732190611409223,1.9659147141271993,0.009203523736298852,0.9999999999999976,0.6189421427082163,1.2697450574942402,2.8752104792400086,Self-Reg,2.987234153793059,1.4936170768965296
4361.881691647051,4419.0515296786025,19752.42006931481,0.0001917720686552775,0.000131601080101324,0.8283942015683091,23.864289721390808,1.9769039229746346,0.009153008413720009,0.9999999999999977,0.6193983760292472,1.2776659361576106,2.8791934913800192,Self-Reg,2.987258550619823,1.4936292753099114
4377.98432211472,4435.365212357404,19707.371957462525,0.00018966377608659483,0.00013016039696027963,0.8284136300213812,23.997123049360013,1.9879543815390086,0.009102769945512587,0.9999999999999979,0.6198527885681596,1.2854768224819988,2.8831213932796875,Self-Reg,2.9872828991085902,1.4936414495542951
4394.14639819011,4451.739119779171,19662.39372597115,0.00018757866154162762,0.00012873547394359858,0.828433021802978,24.130694672302287,1.9990664305580401,0.00905280681740032,0.9999999999999974,0.620305388432035,1.2931758312227126,2.886993240895359,Self-Reg,2.9873071993616747,1.4936535996808373
4410.36813932683,4468.173474273826,19617.48549625044,0.00018551647020717129,0.0001273261387949258,0.8284523769840507,24.265008689827923,2.0102404126626587,0.009003117523366452,0.9999999999999976,0.6207561836934216,1.3007610771350642,2.890808090183382,Self-Reg,2.9873314514811486,1.4936657257405743
4426.64976578863,4484.668498992048,19572.64738760533,0.00018347695007137353,0.0001259322211387225,0.8284716956354065,24.40006922429737,2.0214766723874935,0.008953700565608956,0.9999999999999976,0.6212051823903855,1.30823067497436,2.894564997100102,Self-Reg,2.987355655568844,1.493677827784422
4442.991498652406,4501.224417908317,19527.87951725048,0.00018145985189293445,0.00012455355245975352,0.8284909778277088,24.535880420947557,2.0327755561814573,0.008904554454495815,0.9999999999999972,0.6216523925265611,1.3155827394959094,2.8982630176018653,Self-Reg,2.9873798117263517,1.4936899058631758
4459.393559811196,4517.841455823956,19483.18200032484,0.00017946492917064876,0.00012318996608280043,0.8285102236314783,24.672446448018786,2.0441374124183715,0.008855677708520656,0.9999999999999977,0.6220978220712093,1.3228153854550206,2.9019012076450177,Self-Reg,2.9874039200550233,1.4937019600275117
4475.856171977188,4534.519838370174,19438.554949906138,0.0001774919381132821,0.00012184129715259417,0.828529433117092,24.80977149688226,2.0555625914076443,0.008807068854258616,0.9999999999999977,0.6225414789592705,1.3299267276070008,2.905478623185906,Self-Reg,2.9874279806559723,1.4937139903279861
4492.3795586847655,4551.259792011149,19393.998477025274,0.0001755406376097767,0.00012050738261396634,0.828548606354785,24.947859782168532,2.0670514454050326,0.008758726426322368,0.9999999999999971,0.6229833710914248,1.3369148807071625,2.908994320180877,Self-Reg,2.987451993630072,1.493725996815036
4508.963944293513,4568.061544047079,19349.512690680724,0.00017361078919978862,0.00011918806119221853,0.8285677434146497,25.086715541896382,2.07860432862343,0.008710648967318494,0.9999999999999973,0.623423506334152,1.3437779595108124,2.912447354586277,Self-Reg,2.98747595907796,1.49373797953898
4525.609553991283,4584.925322617283,19305.0976978528,0.000171702157044545,0.00011788317337370277,0.8285868443666363,25.226343037602604,2.0902215972437403,0.008662835027804036,0.9999999999999974,0.6238618925197948,1.3505140787732584,2.9158367823584523,Self-Reg,2.9874998771000363,1.4937499385500181
4542.316613797245,4601.851356703295,19260.75360351793,0.00016981450789802337,0.00011659256138661518,0.8286059092805537,25.366746554472474,2.1019036094258015,0.008615283166243274,0.9999999999999972,0.6242985374466223,1.3571213532498108,2.919161659453749,Self-Reg,2.9875237477964642,1.4937618738982321
